product,date,title,rating,body
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 18, 2017",It's perfect in every way for my needs,5.0,This is my first home camera and I hit the jackpot! It's perfect in every way for my needs. I'm using it now to monitor my front door (have it on my bay window sill). I bought it to monitor my new grandson due in August when he comes to visit. My son also bought the exact same camera. It works perfectly....clear picture and very sensitive. You can adjust the sensitivity and sound. Highly recommend it.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 7, 2017",Excellent quality,5.0,"Works great.  Much better than I expected.  The video quality is excellent and motion detection works so well a stupid moth keeps setting off the detection.  Really want that moth dead but I'm glad the camera picks up everything.  I was happy enough with this camera that I recently bought 3 additional cameras for extra coverage.  I would definitely recommend this camera to friends, family, and amazon customers.One additional note ... the camera stores a lot on the optional microSD card, so there's more footage than what's on just the app if you choose to install a microSD card."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on March 9, 2020",Absolutely worth the money!,5.0,I was skeptical of the quality at first so I bought one to test it out. Even the night vision is awesome.  The clarity is amazing! I was impressed enough to buy two more cameras. No subscription required and you can use a micro SD to record video. I definitely recommend these.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on April 28, 2020",Great picture and easy to set up.,5.0,So far so good. I was hesitant at first due to the price but I am impressed. The quality of the picture and the ease of setting it up was better than I expected. I have other cameras and this camera by far is my favorite. I'm thinking of replacing my others with these.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on March 12, 2021",Great value worth every penny.,5.0,Purchase this to keep an eye on my elderly father seems to work great at the house and away. I would recommend this camera to anyone who Needs to keep an eye on an elderly family member.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 7, 2018",I'd say the video quality is pretty good for the price but I'm pretty new to ...,5.0,"Setup was a breeze, connected to my 5GHz network in a few minutes. I'd say the video quality is pretty good for the price but I'm pretty new to Wifi cameras, I'm comparing video quality to my much more expensive GoPro. I use the motion detect recording to memory card to my patio area. I do get a lot of alerts for the movement of trees in the wind but I don't think there is much the algorithm can do about that without geenrating false negatives. Great camera for the price."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on January 15, 2019",Fantastic home security at a great price,5.0,"You can use it with the cloud or with your own sd cards.  Buy yourself longer cables or plan to have extension cords, but even with that these give a great view.  The work great if you put one in our around your window looking out, if you have one outside in a covered area or if you have them inside.  Great picture quality and very easy to set up."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on August 26, 2019","Good camera, good price",5.0,"I have this set up in my apartment window. I set it up facing my room for a few days, to test out whether the roommates would snoop while I was out of town. They did not, but the motion detection is awesome! When the door rattled (because of other doors being opened in the apartment) I got an instant alert."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on May 2, 2018",we love these cameras and have everyone in our family hooked ...,5.0,"This purchase was cameras number 4 and 5. we love these cameras and have everyone in our family hooked on them as well. The biggest mistake everyone does is telling people that they have them, every family members. If you buy them, do NOT tell anyone that you have them and if you do, DO NOT tell them where you put them. These cameras are great little cameras and can not recommend them enough"
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on January 29, 2020",Great camera for the money,5.0,"Great camera bought to watch pets but angled it to see out front window so keep an eye on my house while at work. Works great during day, and for inside at night use but this is not a outside night camera. I did not buy the monitoring service I believe its about $5 a month."
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on July 13, 2017",Awesom Home security cam!,5.0,This is an amazing little home security cam. Works on WiFi and very easy to install. I have 6 of them all around my house. what I like about it is that you can buy an SD chip and it will record any kind of movement. That way you can go back and see what was going on around your house. There is a microphone and a speaker so you can talk through it as well. You can record video and take pictures.
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on October 17, 2021",Great Camera for Apartment,5.0,I honestly don’t have any issues with my camera picture quality is great night vision is better than the one I bought from big lots lol and I only got it for 20.00 bucks when it was on sale it detects people perfectly passing my house It does the job for my little apartment always get a warranty it’s your friend it’s only 2.99 more
"Amazon.com: Customer reviews: YI Home Security Camera, 1080p 2.4G WiFi IP Indoor Surveillance Camera with Night Vision, Motion Detection, Phone App, Pet Cat Dog Cam Works with Alexa and Google Assistance","Reviewed in the United States on September 12, 2021",Highly Effective Smart Home Cam,5.0,I like the easy to set up features and overall quality of the camera. It is a small size and adjustable. The camera can be linked to an app and related cloud.
